Label,Content
toxic,"Kêu khách ra vệ sinh máy định kỳ free nhưng đến lúc khách ra thì bảo không có dụng cụ để vệ sinh bên trong và bảo khách ra hãng để vệ sinh. Khách đi vệ sinh free theo thông báo chứ ra rồi như lừa nhau, mất công đi. Tệ"
toxic,:((( mình khuyên thật là nếu mua đt thì nên đến TGDĐ ngay gần đây chứ chỗ này bán đắt mà nhân viên kiểu ngơ ngơ ko biết gì ấy. Họ chỉ chăm chăm bán những cái lợi cho họ mà ko đưa ra ý kiến góp ý gì hay cả
toxic,Bảo vệ cọc cằn khó tính
toxic,"Đến mua máy,bảo đợi nhân viên trả góp 15 phút ( nghe đã chán . Ngồi đợi đến nửa tiếng ko thấy gì. Càng chán về luôn"
toxic,"Đặt cọc mua máy IP16 promax, ko đc ưu tiên lấy máy mà các shop bán tiền mặt tại shop, rồi gọi kêu ưu tiên anh nếu anh mua thêm gói này nọ để thành khách hàng vip )))). Bình luận thì xoá. Lần đầu tiên và cũng là lần duy nhất mình đặt máy ở fpt. Học đc cách bán hàng của phương tây, nhưng vẫn làm việc kiểu lưu manh vn. Thất vọng"
toxic,Những kẻ lừa đảo hãy tránh xa cửa hàng này. 0 dịch vụ
toxic,"Mua hàng của FPT đã 4-5 năm nay, luôn ra FPT 256 Thái Hà vì hỗ trợ nhiệt tình và chuyên nghiệp. Hôm nay một ngày lười quyết định ra gần nhà làm mà rồi không được tích sự (hay 5% thif đúng hơn) gì sau hơn 2h chờ đợi, con gái ăn 2 cái bánh gạo lót dạ còn mẹ ăn no 1 bụng tức. Nhân viên kỹ thuật trình độ kém, làm thiếu chuyên nghiệp. Rate cho shop này 2 sao thì shop thái hà 256 phải cho thành 6 sao. Thất vọng toàn tập về trình độ nhân viên ở đây và thề ko quay lại. Mưa gió nắng nôi cg vác xác ra chỗ khác chứ vào đây mua cái bực mình!!!"
toxic,Đặt đơn online trên web xác nhận hđ các kiểu xong lúc ra mua hàng bảo sản phẩm lỗi không bán được . Hỏi khu vực quanh đấy có con nào bán được không thì nv bảo là lỗi hết rồi chả hiểu đăng lên mạng làm gì .
toxic,"Nhân viên phục vụ tầng 3 quá tệ,khách vào mua thẻ không đứa nào mở mồm chào hay hỏi hang gì ,chúng mày khinh bị người nghèo à,"
toxic,Tồi tệ Pdt bán iphone lỗi
toxic,không nên mua hàng ở Fpt vì bạn mua hàng chúng nó sẽ bán hàng đểu cho bạn
toxic,"Mình đi dán mac book nhân viên thì đổ 1 đống cồn vào như chà sân hay gì. Dán thì ẩu, lệch hết"
toxic,"CSKH gọi và có đặt luôn đơn hàng online để 28/06 đến cửa hàng còn máy lấy. Sau đó sáng ngày 27 hỏi lại thì nói hết hàng ở cơ sở mình đặt, còn màu vàng ở cơ sở bắc từ liêm, ok mình nhờ gửi máy về cơ sở gần nhà để lấy, cskh nói sẽ hỗ trợ báo cửa hàng gửi về. Đến trưa thì hết người này ng khác gọi hỏi rồi chả giải quyết dc gì, cứ nói sẽ báo lại rồi phản hồi khách làm mất cả buổi sáng k làm được cái gì bực mình thêm. Đến .chiều thì gọi bảo HẾT HÀNG TOÀN HỆ THỐNG, và hết hàng trên web nhưng mình đặt hàng trên web vẫn được, CSKH gọi lại báo hết hàng rồi, mình hỏi hết hàng sao các bạn vẫn để trên web, bạn CSKH vẫn khẳng định đã báo hết trên web, rất bực mình kiểu làm việc vô trách nhiệm của bên FPT. Bây giờ mình vẫn đọc được bình luận phản hồi khách hỏi mua của FPT là ""Dạ sản phẩm đang tạm hết hàng tại khu vực này nhưng vẫn còn hàng trên hệ thống bạn nha, bạn có thể đặt hàng, bên mình sẽ hỗ trợ chuyển hàng về bạn nhé. Để đặt hàng bạn vui lòng để lại thông tin liên hệ (Tên, số điện thoại), bên mình sẽ chủ động liên hệ hỗ trợ cho bạn ạ"". Ý của FPT đây là ko muốn bán hàng cho mình đúng k nhỉ? kêu hết toàn hệ thống mà vẫn trả lời nhiệt tình còn máy, thiếu 1 khách như mình chắc chả ảnh hưởng gì toàn hệ thống nhưng cách làm việc của FPT khiến khách hàng quá phản cảm,mình đã ko muốn nói gì thêm nhưng nguyên 1 ngày bị làm phiền và ko mua được máy, lên web FPT vẫ n trả lời khách khác là còn máy, quá khinh thường khách hàng."
toxic,Bán cái laptop mà lỗi lên lỗi xuống xong cũng đ biết sửa thì tốt nhất nên dẹp mẹ đi
toxic,Nhân viên tệ
toxic,Đừng bao giờ mua phụ kiện chỗ này thực sự kém chất lượng thà lên shopee còn rẻ vào bền hơn
toxic,"T chán về fpt vô cùng lap của tôi khi mua về bị cong phần màn hình tôi mang đi bảo hành cứ khư khư bảo lỗi do người dùng dù tôi bảo xuất hình ảnh bằng chứng là lỗi của tôi ra thì không hề có trả lại máy cho tôi chỉ với tờ giấy kết luận là lỗi do người dùng vậy hoá ra vậy cứ ai đi bảo hành cứ bảo là lỗi do người dùng thì khỏi cần trung tâm bảo hành luôn nhỉ. Đến gần đây tôi lại đem đi bảo hành tôi muốn chịu hoàn chi phí thì lại bảo là khong phát hiện ra vấn đề gì rồi lai tra lại máy cho toi ,máy nó bị cong rồi nhỡ nó bị chập rồi hỏng cả máy thì sao còn chưa kể đến nguy cơ cháy nổ."
toxic,Nhân viên nam thái độ
toxic,"Tệ thực sự luôn, nhân viên chăm sóc khách hàng k tốt .Hỏi nhưng chả thèm tl"
toxic,"Nhân viên thái độ phục vụ tệ, thiếu nhiệt tình, không tư vấn gì cả, mình đến mua ip 13 đến lúc kiểm tra máy hỏi nhân viên thì được trả lời là không biết 🤨. Mình có hỏi để mua thêm ốp và kính cường lực thì phục vụ lâu, có khách sau vào lại được phục vụ trước 🤨, mình phải chờ mãi nhưng k nhận được lời xin lỗi nào, mua được tầm hơn 2 tháng thì điện thoại lỗi pin phải đi bảo hành. Mình ra fpt Đa Tốn chỗ gần nhà mình thì được phục vụ tốt k có chỗ nào để chê. Đúng kiểu k có so sánh k có đau thương :))))."
toxic,Nhân viên hống hách Chê khách dùng đồ lỗi thời Tôi không bao giờ quay lại cÍ chuỗi này nữa
toxic,"Mua hàng mà thái độ nv cợt nhả với nhau, còn làm việc riêng"
toxic,"Fpt lừa dối khách hàng , đặt hàng từ hôm 19 k giao xong ỉm hàng đến nay ngày 26 gọi điện thông báo mua vs giá 399k bên e ship , có thì bảo k có ngay từ đầu đây là làm ăn gian dối"
toxic,"Lừa dối khách hàng. Hứa hẹn hỗ trợ, đến nay đã 6 tháng Mua Macbook tránh mấy đứa sale ton hót hướng mua bộ office ra Tối nay lên hội Macbook Hà Nội !"
toxic,Qua Te - Đặt cọc máy 17 promax từ 12/9 mà CSKH gọi ns câu vs khách hàng do c k mua gói bên em nên gói thường sẽ được trả hàng từ sau 31/10. 1 hệ thống lớn mà như thế à trả hàng sau 31/10 thì khi đấy đầy chỗ để mua máy rồi
toxic,dùng như cứt
toxic,"Nhân viên làm việc k nghiêm túc,thiếu trách nghiệm. Mình mua máy xong bảo nv dán máy cho luôn mà dán xong r mang máy về thì mới thấy mặt trước máy cường lực dán lệch cả bị bong ra ở cạnh máy. Còn mặt sau máy thì dán xiên vẹo hết cả 😑 Bực mình kinh …"
toxic,"Tổng số lừa đảo. Mua máy tính bảo hành 1 năm mà ngay lập tức có vấn đề về màn hình. Phải sửa nó, mất hai tuần. Máy dùng được 4 tháng thì máy hỏng hoàn toàn. Cố gắng sửa nó, 3 tuần sau họ nói với tôi rằng nó không thể sửa được và tôi có thể lấy chiếc máy tính bị hỏng hoặc 70% số tiền mua ban đầu của mình"
toxic,"Đến xem máy để nghe tư vấn nhưng nhân viên KHÔNG tư vấn gì cả, các nhân viên khác thì xì xào bán tán KHINH KHÁCH HÀNG"
toxic,Tớ vào đóng tiền trả góp mà gửi xe cũng khó. Nhân viên thái độ khó chịu.
toxic,tôi đã 2 lần mua sản phẩm ở đây. sản phẩm thì ổn nhưng thái độ của nhân viên không chấp nhận được. nhân viên gần như là vô văn hoá.
toxic,"Mình hay mua điện thoại và cũng nghe điều xấu về FPT Ghẽ. Lần này mình mua thử xem có đúng lời đồn không thì thật bất ngờ. Đúng vcl toàn đồ đểu máy rởm vc. Cách 1 ngày trả lại mất 30%, tai nghe thì không trả lại được. 1 lần và không quay lại lần sau Ngu 1 lần thôi giờ máy này đúng chỉ để nghe gọi phí 10củ. Thêm nữa là ĐMX phục vụ nhiệt tình hơn rất nhiều"
toxic,"Mua máy tính bị nhân viên lấy cái trong kho đưa cho, về dùng bị hỏng, màn sập đen xì, mang ra sửa 4 lần vẫn bị lại lỗi đấy, dùng chập chờn, nhân viên tư vấn trực tiếp và chăm sóc khách hàng QUỲNH TRANG không trả lời tin nhắn và không hỗ trợ nhiệt tình cho khách. Gần tới cận lúc hết hạn bảo hành đổi trả mới đề ra phương án giải quyết với khách hàng. Thái độ + sản phẩm cực tệ. "
toxic,Với kinh nghiệm mua hàng đừng vào giờ vào fpt shop mua phụ kiện cực kì kém chất lượng 😡
toxic,"Thái độ tỉ lệ thuận với mức giá sản phẩm mình mua , sản phẩm càng ít tiền thì thái độ càng tệ🙂 …"
toxic,"Mình đến khám laptop. Quản lý chỉ quan tâm tiếp chuyện phiếm với khách mới, với khách đã mua cần support thì thờ ơ. Nhân viên 1 người thờ ơ, 1 người lơ ngơ. Cả 3 người không ai chào khách. Quản lý còn gằn giọng và trừng mắt với nhân viên trước mặt khách, có dạy nhân viên thì dạy lúc khác chứ. Nhân viên mặt như bánh bao nhúng nước. Lúc mình về bạn nhân viên lơ ngơ thấy mình không hài lòng và có ra mở cửa tiễn mình. Mình đi nhiều cơ sở FPT, cả khi mua mới và cần support đều dịch vụ tốt. Chưa thấy chỗ nào dịch vụ và thái độ tệ như cơ sở này."
toxic,"Dịch vụ lởm khởm đặt hàng mãi không bàn giao, dùng chiêu trò để dụ khách mua các gói dịch vụ giá cao t"
toxic,"Mua cáp dùng 2 tháng hỏng, mang ra fpt kiển tra thì nhân viên nhìn qua rồi đổ lỗi cho khách, mình yêu cầu biên bản từ chối bảo hành thì lấy cớ đuổi khách về"
toxic,"Chưa bao giờ có cảm giác dễ chịu khi mua hàng ở chỗ này. Fpt nhiều chỗ ok. Riêng shop này nhân viên nam thái độ khá khó chịu, ko đúng mực"
toxic,"Bán máy lỗi cho khách, nhưng cứ vòng vo không chịu bảo hành"
toxic,"Chị nhân viên cao nhưng không thèm chào khách, không tư vấn, hỏi thì trả lời 1-2 câu thái độ trong khi khách cũng rất lịch sự. Có lẽ chị nên đi dịch lên 21 thái hà để nhìn nhân viên cellphoneS. Chao có phốt cả sản phẩm và thái độ FPT cũng không sai, gặp xong ghim cả hệ thống"
toxic,"Bán hàng lởm lắm, mua con lap mới dùng chưa được 1 năm lỗi k mở đc máy lên, đem đi sửa k ăn thua, mất sạch dữ liệu"
toxic,Chứa chấp cái loại nhân viên tên là Ngô Văn An chuyên đi lừa đảo chiếm đoạt tài sản của người khác
toxic,"Hàng nhiều chủng loại, dịch vụ kém, mình dán màn hình note về đến nhà bong luôn, ra yêu cầu dán lại, họ bảo loại này chịu, cũng k có ý hoàn tiền, sau ra fpt dán lại, mọi người vào đây thận trọng nhé!"
toxic,"Tuyệt đối tránh xa chỗ này ra . Nhân viên tồi , đối xử chẳng ra gì với khách hàng , tư vấn thông tin rất tào lao . Nhạc ở đây thì kinh khủng , luôn luôn mở rất to tra tấn người đi đường ."
toxic,Quá thất vọng về thái độ nhân viên Mua 2 cái điện thoại cục gạch bị lỗi như nhau đèn màn hình chập chờn. Ra bảo hỏi nhân viên đổ lỗi cho khách hàng bảo điện thoại xước rơi. Điện thoại mà không xước rơi thì nên bỏ vào tủ ma trưng bày đừng bán
toxic,bán cho khách tai nghe đểu khách bảo đổi không cho làm như thì vứt
toxic,"Mua hàng thì tư vấn nhiệt tình, đến khi hàng lỗi khách mang đến bảo hành thì đùn đẩy cho khách coi như xong chuyện"
toxic,"Nhân viên khá là lươn, cục sạc dự phòng giá 450k 1 cục nhưng lại tư vấn là 899k 1 cục mua 1 tặng 1. Sạc dung lượng 10000mAh nhưng chỉ sử dụng được hơn 6000mAh là cạn pin. Nhắn nhân viên hỗ trợ không trả lời."
toxic,Bảo vệ thái độ như bố đời
toxic,"Tôi mua điện thoai ở đây, tôi trả tiền khi về nhà đếm lại thấy thiếu 500k, tôi quay lại hỏi nhân vien thì họ cho xem camera, đếm lại tiền trong ngăn quỹ và được kế toán thông báo họ cũng bị hụt 300k? Thử hỏi các nhân viên bán hàng ở đây toàn bán bị mất tiền???"
toxic,"Dịch vụ tư vấn yếu kém tư vấn đầu này thì gọi kêu chuyển sang tổng đài khác, gọi 10 cái tổng đài thì toàn kêu gọi tổng đài đã gọi rồi. Thứ súc sinh gì đâu"
toxic,Hàng đểu hỏng mà ko bảo hành cho khách. Đổi lỗi do người sử dụng để trốn tránh trách nhiệm
toxic,"Cửa hàng này bán cho chúng tôi một chiếc lò nướng Xiaomi. Sản phẩm chúng tôi nhận được bị mốc, hư hỏng và vỡ. Sản phẩm này có lẽ đã qua sử dụng rồi chứ không phải hàng mới! FPT sẽ không đổi hoặc hoàn tiền cho sản phẩm. Họ chỉ cung cấp dịch vụ hậu mãi. Tôi cứ tưởng cửa hàng này bán hàng mới, nhưng hóa ra là hàng cũ, hỏng hóc, không có chế độ bảo hành sau khi mua. Lừa đảo thật!"
toxic,Máy toàn bị lỗi mọi người không nên mua ở đây
toxic,Giá chát
toxic,Khách yêu cầu 1 đằng nhân viên tư vẫn một kiểu :)))
toxic,"Dịch vụ bảo hành tởm, nv kthuat tiếp nhận BH như đuổi khách. mua con đt hơn 30tr bị lỗi đã khó chịu rồi lại gặp ô kthuat coi khách hàng như dẻ rách. Lúc bp bảo hành gọi hẹn 1-2 ngày sau sẽ gọi lại báo mình ra lấy máy về mà đến cuối ngày thứ 3 mình k thấy lhe mới gọi đến cửa hàng để hỏi thì bảo ô máy sẵn rồi sao c k qua lấy."
toxic,"mới mua về được dùng được 2 ngày bị xanh màn hình. Gọi điện bảo hành thì nhân viên kêu phải đem đến kiểm tra mới được, dẹp"
toxic,Thái độ quản lý rất hãm nhé :)))
toxic,"Mình mua đồng hồ Lacoste giảm giá từ 5tr xuống còn 1,5 tr ở đây chưa được 1 tháng thì bị rụng kim. Mình lên FB hỏi nhân viên cách xử lý thì được các bạn trên FB hướng dẫn là mang ra FPT Shop Kim Mã để gửi về TTBH của hãng giải quyết. Tuy nhiên khi mang ra thì bị bạn Mạnh - Quản lý cửa hàng gây khó dễ, thái độ. Bạn liên tục lớn tiếng, ra vẻ khinh thường, nói đi nói lại là đồng hồ của mình là đồ THANH LÝ, GIẢM GIÁ, KHUYẾN MẠI nên không được bảo hành dù mình đã giải thích là mình sẽ trả tiền sửa chữa. Mình rất không thích thái độ thách thực, nạt nộ của bạn với mình, trước mặt các khách hàng khác, rõ ràng là bạn có ý hạ thấp, làm xấu hổ khách mua hàng khuyến mại. Ở đây có 3 vấn đề: 1. FPT shop bán hàng kém chất lượng (em mình cũng mua 1 đồng hồ giảm giá ở đây và cũng bị rụng kim tuy nhiên do giá mua rẻ có vài trăm nghìn nên nó đeo chơi xong vứt) 2. Dịch vụ kém, hàng bán ra không bảo hành nhưng cũng không tạo điều kiện cho khách sửa dịch vụ dù hàng có giá trị không rẻ và mua chưa được 1 tháng. 3. Quản lý khinh thường, cố tình hạ thấp, làm xấu hổ khách mua hàng giảm giá trước mặt các khách hàng khác. Lúc bán được hàng thì đon đả lắm, đến lúc có vấn đề là thái độ ngay lập tức."
toxic,"Chúng là kẻ lừa đảo, điện thoại của tôi đã bị chúng lấy cắp từ Canada và giờ vị trí điện thoại của tôi lại hiển thị trên cửa hàng của chúng. Đây là Việt Nam. Bọn trộm, trả lại điện thoại cho tôi. 😡😡😡😡😡😡😡. …"
toxic,DỊCH VỤ TỆ NHẤT TỪ TRƯỚC ĐẾN NAY. ĐỪNG ĐẾN ĐÂY!!
toxic,Nhân viên củ lìn
toxic,Kêu khách ra lấy hàng nhưng đến nơi không cho nhận máy. Quản lý thái độ với khách
toxic,"Đặt cọc qua mạng khi giá tốt nhưng hàng cần ship từ nơi khác về, để rồi khi nào hàng về giá sao lại phải trả theo cái giá mới thay vì giá lúc đặt cọc. Không nhận hàng khi đó thì mất 150k tiền đặt cọc. Có ai kinh doanh làm chính sách như thế không? Nhìn TGGD kìa, đặt Mac Air xong hàng trễ thì họ xin lỗi rồi giảm giá cho. Còn tôi lấy chuyện về FPT ở đâu? Sáng đặt s22u (lúc này vẫn báo còn màu đen, đỏ), gọi điện xác nhận, bảo trước 10h tối đến cửa hàng trả tiền cọc. Tối đến của hàng thì báo là hết hàng, vẫn có thể đặt cọc nhưng dù đặt 10% hay 100% của lúc giá khuyến mại khi đặt thì đến lúc nhận máy vẫn trả nguyên giá máy khi hàng mới lại về, mà chắc chắn giá lúc này bị tăng lên. Trang web nói mù mờ, nói về chính sách đặt cọc chẳng rõ ràng, đội ngũ gọi qua mạng không hề đề cập đến việc này."
toxic,"Căng thẳng vl, lom dom bố đấm chết"
toxic,"Thái độ bảo vệ rất khó chịu, mỗi lần đến shop gặp bảo vệ là bực mình."
toxic,Nhân viên làm ăn rất vớ vẩn Đã thực hiện hành vi lừa đảo và chiếm đoạt tài sản của khách hàng nhưng ko thành
toxic,"Chưa thấy 1 chỗ nào 1 cái cửa hàng to hệ thống lớn mà đào tạo nhân viên kém như cái cửa hàng này mọi người mua thì nhớ né cái cửa hàng này ra , lúc chưa mua hàng thì niềm nở hứa tặng nọ tặng kia mua xong thì phủi đít , kêu đang hết quà e sẽ gửi lại chị sau xong mất hút, hỏi đến thì kêu bên e hết rồi không tặng nữa . Mình bỏ tiền ra mua điện thoại mà mang bực vào người vì cách ăn nói mất dạy của nhân viên , lần đầu tiên và cũng là lần cuối cùng không bao giờ quay lại thêm 1 lần nào nữa . Mua ở các nơi khác vài ngày sau nhân viên cskh sẽ gọi hỏi thăm xem mình trải nghiệm như nào , đây mất tiền hỏi nhân viên còn trả lời kiểu chả treo vô trách nhiệm"
toxic,Tuyển bảo vệ có chọn lọc dùm. Mải hốc đến mức khách vào hỏi như hỏi bố. Phải đợi nhai xong mới trả lời. Lườm huých. Cửa hàng quá mất uy tín
toxic,"Mình khuyên mọi người tránh xa địa điểm này ra. Trước tết mình với bạn cùng phòng đi mua laptop ở đây, thanh toán xong bóc máy ra xem thì phât hiện ra máy đã qua sử dụng máy win bản quyền mà bật lên đã cài sẵn nhiều thứ, trong lịch sử duyệt web cococ xem video từ tận tháng 11/2018,lúcđó có 1 nhân viên ra động vào máy và xóa lịch sử duyệt web đi và bảo đây là máy mới, còn thách bọn mình làm sao mà xóa đc như thế.Mình yêu cầu đổi máy, nhưng do hết hàng nên mình muốn lấy lại tiền, nhận tiền xong ra ngoài lấy xe về thì cũng chính nhân viên trước đó ra đe dọa mình, còn chỉ tay lên hotline Fpt shop thách mình gọi nữa."
toxic,"Dịch vụ kém. Nhân viên không nắm rõ sản phẩm mình bán, đến hỏi nhân viên tư vấn mà chả biết gì, khách tự tìm thông tin sản phẩm trên web còn nhanh hơn nhân viên. Mua hàng ở đây phải cẩn thận vì nhân viên rất chiêu trò, có 1 bạn mặc khác các bạn nhân viên khác, không biết có phải cửa hàng trưởng không, toàn lập lờ các chương trình khuyến mại gắn với sản phẩm, lúc tư vấn không nói hết, đến lúc chốt sản phẩm rồi thì bắt đầu mơi khách mua thêm các sản phẩm phụ kèm, lúc bảo không mua thì mới nói dần các khuyến mãi ra như kiểu ban thêm cho thêm. Ép khách mua hàng bằng cách viện cớ lên đơn rồi không cho rút lại sản phẩm dù chưa thanh toán, lúc nói với khách thì đánh tráo mã giảm giá trực tiếp cho đơn hàng với mã khuyến mại cho sản phẩm mua thêm để up-sale. Nói chung không biết chất lượng hàng như nào nhưng chất lượng nhân viên kém, chiêu trò, gian dối khách hàng. Trải nghiệm ở chi nhánh này rất kém, nếu không vì hàng chỉ có sẵn ở chi nhánh này thì không nên ra làm gì, các chi nhánh khác cũng của fpt nhân viên nhiệt tình và hiểu biết hơn"
toxic,sản phẩm thì như cứt quảng cáo thì hay lắm
toxic,"E thấy nhân viên ở đây k tôn trọng, ít nhất cũng biết thứ tự chứ mk đến truớc mà nói đến đóng tiền trả góp thì bảo mk chờ tý,trong khi khách đến sau đến mua hàng thì phục vụ như đúng rồi, Đúng là lúc chưa mua ngọt ngào lắm, hình như k thích tiền thì phải Xin ad xem lại cách nc nhân viên nữ bên 477 ngọc Lâm giúp nhé...t mua tai nghe ben. FPT hứa là bị lỗi đổi trả trong 12thag. thê mà nv nc vs khách khinh thường vl"
toxic,"FPT shop ơi! Các bạn biết vì sao giữa muôn vàn shop hiện nay người ta lai chọn shop mình để mua các sản phẩm không? Đối với người khác mình không biết nhưng đối với mình. Mình chọn FPT shop vì hi vọng có dịch vụ hậu mãi tốt. Giả sử máy mình có hỏng hóc thì được FPT shop bảo hành, hay là hỗ trợ nhiệt tình. Nhưng đến ngày hôm nay thì niềm tin đó của mình hoàn toàn sụp đổ. Máy mình mua ACER SWIFT 5 từ T9/2020 đến nay mới được hơn 2 năm Nay máy mình vẫn hoạt đồng bình thường nhưng do mình xóa nhầm file nên máy đơ. Và mình quyết định cài đặt lại win ở nhà. Nhưng không hiểu sao máy kết nối tai nghe nhưng ko thu mic. (chắc có thể do mình cài nhầm driver hay cái gì đó). Nay mình đến FPT shop 45 Thái Hà- nơi mình mua máy để sửa. Các nhân viên chưa cần kiểm tra lại xem điều khách nói có đúng không hay check trước. Chốt luôn ""cài lại win"". Nhưng có 1 cái máy thôi mà 4-5 thợ động vào để cài cái win hơn 1 tiếng mới xong. Cài xong win rồi mất tận 30 phút để cài driver cho âm thanh. Mỗi thứ một bạn nhân viên động vào máy. Oke mình kiên nhẫn đợi chờ, cho đến lúc 17 giờ. Các bạn nhân viên lần lượt cắp mông ra về. LÀm cho xong nhiệm vụ, rồi đưa máy cho mình check. Chưa cần biết mình nói oke ko. Các bạn nhân viên vẫn ra về để lại 1 bạn nhân viên non choẹt trẻ tuổi bơ vơ ở lại với bà khách hàng. VÀ check máy dĩ nhiên là máy vẫn không kết nối được với mic để nói. Bạn nhân viên non trẻ kia kết luận “máy chị phải để lại để check trên hãng, mất 3-4 tuần” Oke! Chả biết bạn check lỗi máy ra kết luận như vậy đúng hay không. NHƯNG Cái mình bực mình ở đây là: -Thứ 1, Thái độ phục vụ của các bạn, lúc mình mua hàng thì sao các bạn nhiệt tình đến thế . Mà đến khi khách có vấn đề về sản phẩm đã mua thì các bạn phục vụ một cách cho qua chuyện. Như kiểu đó không phải việc của mình. -Thứ 2, Tốn thời gian của mình mà không ra vấn đề gì. Nếu các bạn nhiệt tình ngồi nói rõ ra hơn thì có lẽ mình cũng để máy lại cho các bạn đưa lên hãng. Đằng này làm qua quit, làm cho xong việc. MÀ KHÔNG GIẢI QUYẾT ĐƯỢC NHU CẦU CỦA KHÁCH HÀNG. Nếu các bạn cứ có thái độ phục vụ như vầy, 1 khách rồi 2 khách, lan tỏa nhiều khách, mình nghĩ rằng chẳng có khách nào dám đến mua sản phẩm của bên FPT shop nữa cả. Sức truyền miệng của khách hàng sẽ là làn sóng mà các bạn không lường tới được. THÂN ÁI VÀ MÌNH THẤY THẤT VỌNG VÌ DỊCH VỤ. THẾ THÔI!"
toxic,21:45 đến còn 15p đóng cửa mà thái độ nhân viên khó chịu. Xin vĩnh biệt
toxic,Đứa nào bắt đưa cmt thì bảo bố chỉ có tiền có bán ko là ok
toxic,"Cửa hàng này hàng thì thiếu, khách hàng phải đợi 30p mới có hàng, sau đó thì thanh toán thẻ thì hỏng ko quẹt đc, không bao giờ quay lại nữa."
toxic,Tư vấn k chuẩn nói một đường làm 1 nẻo nv lươn lẹo
toxic,Nhân viên bán hàng vô trách nhiệm .
toxic,"Tôi vừa tìm thấy chiếc iPhone bị mất của mình xuất hiện ở đây, nó đã bị đánh cắp và bán?"
toxic,"Thái độ nhân viên tệ, hàng mới mua mà bị lỗi lại đổ tại khách"
toxic,Fpt bán ip lỗi . Tồi tệ . Xử lí rất lâu và mất thời gian
toxic,"Một thời gian trước tôi có tới CH này mua ĐT và ăn cú lừa ngoạn mục của 1 gã nhân viên nam đẹp trai dẻo mỏ ở đây. Hàng của tôi được giảm giá tương đương 900.000 nhưng tên này không giảm giá, thay vào đó bán cho tôi 3 cái sạc dự phòng và dối gian mồm mép khi tôi thắc mắc việc bạn vẫn ghi giá tiền lên bill. Mặt khác, gã lấy số người nhà để đăng ký lên hệ thống và chiếm trọn voucher khuyến mại của tôi. Khi về nhà tôi phát hiện ra và tố cáo lên tổng đài thì tên này nói láo là tôi đồng ý mua hàng, đồng thời liên tục khủng bố Zalo, đt của tôi để tôi giúp gã ta nói dối cũng như nhận số đt đăng ký trên hệ thống là của người nhà tôi. Cái tập đoàn FPT này tóm lại cũng vô giáo dục khi không cho người đi tra sự việc mà để nguyên đơn với bị can tự giải quyết!? Cuối cùng tên nhân viên lừa đảo kia phải tới nhà tôi trả tiền lấy hàng về, còn voucher hắn chiếm đoạt thì không ai bảo gì. Nhưng hắn đã biết nhà tôi, tôi sợ làm căng bị trả thù nên nén giận. Tiếc không nhớ rõ tên để báo mọi người gặp thằng lừa đảo thì tránh"
toxic,"Thực sự ko hài lòng về FPT shop, mua được cái máy tính về còn chưa dùng đã bị kẹt phím mang ra đổi mãi 2 tuần sau mới trả kết quả về báo là đổi mới nhưng phải kề thêm 1,2 triệu vì xước nhẹ bằng đầu bút bi, ở mặt sau của máy. Bảo hành thì lâu, nhân viên gọi điện thì hẹn lần lữa. Mình đang cần máy gấp để dùng nên phải gọi liên tục, ko gọi chắc om cả tháng ko trả máy. Quá đáng cực luôn, ko bao giờ quay lại fpt một lần nào nữa."
toxic,Quá tệ d m
toxic,"Phục vụ kém chuyên nghiệp, nv mang ra máy đã bóc seal, võ seal cũ nát, máy bám đầy vân tay ở vỏ nhưng vẫn cãi là máy mới. Phục vụ chậm chạp nhân viên kỹ thuật không biết active office 🙄 …"
toxic,"Tối hqa mua đt ở đây lúc mua quên k bảo xuất hđ, về nhà gđ lên tổng đài nhờ xuất hđ r m gửi thông tin thì k thấy rep. Sáng nay mới rep thì kêu quên m gửi tt cho shop để xuất hđ ngay trong ngày nên sang hôm nay k xuất dc nữa. Cho 1 sao"
toxic,"Trải nghiệm tệ hại khi đi bảo hành cái sạc dự phòng 700k. Các cơ sở giới thiệu chéo sang nhau, bắt khách hàng chạy lòng vòng khắp Hà nội mà ko đổi được cái sạc dự phòng."
toxic,"Vào 1 lần không muốn vào, nhân viên thì đông. Phục vụ thì tệ, không chu đáo."
